transaction_id,build_profile,use_case,target_budget,cpu,cpu_brand,cpu_socket,cpu_mark,gpu,gpu_brand,gpu_mark,motherboard,motherboard_socket,ram,ram_type,ram_gb,storage,storage_type,storage_gb,psu,psu_wattage,required_wattage_with_headroom,total_price,compatibility_valid,data_origin
TX04389,budget_gaming,Gaming,1155.5,AMD Ryzen 7 PRO 3700,AMD,AM4,22800,GeForce RTX 3060,NVIDIA,17150,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,381,1026.99,True,synthetic_expected_pairing
TX04390,workstation,Workstation,2620.07,Intel Core i9-12900K,Intel,LGA1700,41077,GeForce RTX 3060 Ti,NVIDIA,20500,ASUS Prime B760M-A WiFi,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Seagate Barracuda 2TB HDD,HDD,2000,Cooler Master MWE Gold 850 V2,850,662,1944.95,True,synthetic_expected_pairing
TX04391,budget_gaming,Gaming,1259.68,AMD Ryzen 7 4700G,AMD,AM4,20138,Radeon RX 6600 XT,Radeon,16500,MSI B550M PRO-VDH WiFi,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,362,970.0,True,synthetic_expected_pairing
TX04392,midrange_gaming,Gaming,1400.81,AMD Ryzen 9 3900X,AMD,AM4,32751,GeForce RTX 3070,NVIDIA,22400,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,501,1574.0,True,synthetic_expected_pairing
TX04393,budget_gaming,Gaming,1082.34,AMD Ryzen 7 5700G,AMD,AM4,24545,GeForce GTX 1660 Super,NVIDIA,12750,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,318,894.0,True,synthetic_expected_pairing
TX04394,budget_gaming,Gaming,1370.26,AMD Ryzen 7 4700G,AMD,AM4,20138,GeForce RTX 3060,NVIDIA,17150,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,384,1056.0,True,synthetic_expected_pairing
TX04395,budget_gaming,Gaming,1192.12,AMD Ryzen 7 PRO 3700,AMD,AM4,22800,Radeon RX 6600,Radeon,15100,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,333,1070.99,True,synthetic_expected_pairing
TX04396,entry_gaming,Gaming,960.96,Intel Core i5-11600T @ 1.70GHz,Intel,LGA1200,15254,GeForce GTX 1650,NVIDIA,7870,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,214,828.0,True,synthetic_expected_pairing
TX04397,general_productivity,General Productivity,1188.27,AMD Ryzen 7 3700X,AMD,AM4,22716,GeForce RTX 2060,NVIDIA,14100,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,372,1158.52,True,synthetic_expected_pairing
TX04398,midrange_gaming,Gaming,1519.94,Intel Core i5-12600K,Intel,LGA1700,27429,GeForce RTX 3060 Ti,NVIDIA,20500,Gigabyte Z790 Gaming X AX,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,MSI MAG A650BN,650,557,1712.98,True,synthetic_expected_pairing
TX04399,highend_gaming,Gaming,3250.74,Intel Core i9-12900T,Intel,LGA1700,34999,Radeon RX 6900 XT,Radeon,26400,Gigabyte Z790 Gaming X AX,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,543,2344.0,True,synthetic_expected_pairing
TX04400,midrange_gaming,Gaming,1910.8,AMD Ryzen 7 5800X3D,AMD,AM4,25508,GeForce RTX 3070,NVIDIA,22400,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,504,1850.0,True,synthetic_expected_pairing
TX04401,budget_gaming,Gaming,1401.88,Intel Core i7-12700T,Intel,LGA1700,22688,GeForce RTX 3060,NVIDIA,17150,MSI PRO B760M-A WiFi DDR5,LGA1700,Kingston Fury Beast 16GB DDR5,DDR5,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,342,1110.0,True,synthetic_expected_pairing
TX04402,entry_gaming,Gaming,875.2,Intel Core i5-10400F @ 2.90GHz,Intel,LGA1200,12439,Radeon RX 6500 XT,Radeon,9440,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,294,695.99,True,synthetic_expected_pairing
TX04403,budget_gaming,Gaming,1187.98,AMD Ryzen 5 1600X,AMD,AM4,12943,GeForce RTX 2060,NVIDIA,14100,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,409,894.46,True,synthetic_expected_pairing
TX04404,entry_gaming,Gaming,932.77,Intel Core i5-10400T @ 2.00GHz,Intel,LGA1200,10052,Radeon RX 6500 XT,Radeon,9440,MSI MAG B560M Mortar WiFi,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,262,823.0,True,synthetic_expected_pairing
TX04405,entry_gaming,Gaming,838.14,Intel Core i7-10700F @ 2.90GHz,Intel,LGA1200,16973,Radeon RX 6500 XT,Radeon,9440,ASUS Prime B560M-A,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,293,776.99,True,synthetic_expected_pairing
TX04406,midrange_gaming,Gaming,1907.11,Intel Core i5-11600K @ 3.90GHz,Intel,LGA1200,19781,GeForce RTX 3070,NVIDIA,22400,Gigabyte B560 AORUS PRO AX,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,526,1390.99,True,synthetic_expected_pairing
TX04407,budget_gaming,Gaming,1274.92,Intel Core i5-11500T @ 1.50GHz,Intel,LGA1200,13820,GeForce RTX 3060,NVIDIA,17150,Gigabyte B560 AORUS PRO AX,LGA1200,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,346,1033.0,True,synthetic_expected_pairing
TX04408,midrange_gaming,Gaming,1854.89,Intel Core i9-11900K @ 3.50GHz,Intel,LGA1200,25539,GeForce RTX 3060,NVIDIA,17150,Gigabyte B560 AORUS PRO AX,LGA1200,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,466,1368.97,True,synthetic_expected_pairing
TX04409,general_productivity,General Productivity,875.49,Intel Core i9-10900F @ 2.80GHz,Intel,LGA1200,20881,Radeon RX 6500 XT,Radeon,9440,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,MSI MAG A650BN,650,293,901.0,True,synthetic_expected_pairing
TX04410,budget_gaming,Gaming,1229.44,AMD Ryzen 5 3600X,AMD,AM4,18285,GeForce RTX 3060,NVIDIA,17150,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,MSI MAG A650BN,650,420,956.99,True,synthetic_expected_pairing
TX04411,entry_gaming,Gaming,1007.83,AMD Ryzen 5 1600,AMD,AM4,12314,GeForce GTX 1660 Super,NVIDIA,12750,MSI B550M PRO-VDH WiFi,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,316,740.82,True,synthetic_expected_pairing
TX04412,budget_gaming,Gaming,1313.58,Intel Core i9-11900KF @ 3.50GHz,Intel,LGA1200,25390,GeForce RTX 3060,NVIDIA,17150,MSI MAG B560M Mortar WiFi,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,459,1076.98,True,synthetic_expected_pairing
TX04413,midrange_gaming,Gaming,1541.68,AMD Ryzen 7 4700G,AMD,AM4,20138,GeForce RTX 3060 Ti,NVIDIA,20500,MSI B550M PRO-VDH WiFi,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,418,1384.0,True,synthetic_expected_pairing
TX04414,midrange_gaming,Gaming,1417.0,AMD Ryzen 9 3900X,AMD,AM4,32751,Radeon RX 6700 XT,Radeon,19800,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,518,1450.0,True,synthetic_expected_pairing
TX04415,entry_gaming,Gaming,1028.5,AMD Ryzen 5 1500X,AMD,AM4,9083,GeForce GTX 1650,NVIDIA,7870,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,259,801.36,True,synthetic_expected_pairing
TX04416,workstation,Workstation,2546.74,Intel Core i9-12900T,Intel,LGA1700,34999,GeForce RTX 3070 Ti,NVIDIA,23700,ASUS Prime B760M-A WiFi,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,511,2054.0,True,synthetic_expected_pairing
TX04417,entry_gaming,Gaming,714.55,AMD Ryzen 5 1600,AMD,AM4,12314,Radeon RX 6500 XT,Radeon,9440,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,301,824.82,True,synthetic_expected_pairing
TX04418,entry_gaming,Gaming,909.99,Intel Core i3-10300 @ 3.70GHz,Intel,LGA1200,9284,GeForce GTX 1650,NVIDIA,7870,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,253,753.99,True,synthetic_expected_pairing
TX04419,budget_gaming,Gaming,1312.82,AMD Ryzen 7 3800X,AMD,AM4,23275,GeForce RTX 3060,NVIDIA,17150,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,428,979.59,True,synthetic_expected_pairing
TX04420,entry_gaming,Gaming,839.57,Intel Core i9-10900T @ 1.90GHz,Intel,LGA1200,15134,Radeon RX 6500 XT,Radeon,9440,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,254,970.0,True,synthetic_expected_pairing
TX04421,midrange_gaming,Gaming,1907.98,AMD Ryzen 9 3900XT,AMD,AM4,32869,GeForce RTX 3060,NVIDIA,17150,MSI B550M PRO-VDH WiFi,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,429,1403.77,True,synthetic_expected_pairing
TX04422,highend_gaming,Gaming,2415.21,Intel Core i9-12900K,Intel,LGA1700,41077,GeForce RTX 3070 Ti,NVIDIA,23700,MSI PRO B760M-A WiFi DDR5,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,MSI MAG A850GL PCIE5,850,771,2084.95,True,synthetic_expected_pairing
TX04423,budget_gaming,Gaming,1153.01,AMD Ryzen 5 3500X,AMD,AM4,13319,Radeon RX 6600 XT,Radeon,16500,Gigabyte B550 AORUS Elite AX V2,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,372,1019.95,True,synthetic_expected_pairing
TX04424,midrange_gaming,Gaming,1826.91,Intel Core i7-12700,Intel,LGA1700,31659,Radeon RX 6800,Radeon,22200,MSI PRO B760M-A WiFi DDR5,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,MSI MAG A650BN,650,492,1753.0,True,synthetic_expected_pairing
TX04425,midrange_gaming,Gaming,1539.72,AMD Ryzen 7 5700X,AMD,AM4,27065,Radeon RX 6700 XT,Radeon,19800,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,463,1260.0,True,synthetic_expected_pairing
TX04426,highend_gaming,Gaming,2167.84,AMD Ryzen 9 3950X,AMD,AM4,39157,Radeon RX 6900 XT,Radeon,26400,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 64GB DDR4,DDR4,64,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair RM750e,750,613,2271.0,True,synthetic_expected_pairing
TX04427,general_productivity,General Productivity,1068.91,Intel Core i7-10700F @ 2.90GHz,Intel,LGA1200,16973,Radeon RX 6600,Radeon,15100,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,327,890.99,True,synthetic_expected_pairing
TX04428,midrange_gaming,Gaming,1982.02,AMD Ryzen 9 3900XT,AMD,AM4,32869,Radeon RX 6700 XT,Radeon,19800,Gigabyte B550 AORUS Elite AX V2,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,518,1683.77,True,synthetic_expected_pairing
TX04429,midrange_gaming,Gaming,2052.92,Intel Core i5-12600KF,Intel,LGA1700,27186,GeForce RTX 3070,NVIDIA,22400,Gigabyte Z790 Gaming X AX,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,580,1695.98,True,synthetic_expected_pairing
TX04430,budget_gaming,Gaming,1149.23,Intel Core i5-11500 @ 2.70GHz,Intel,LGA1200,17626,Radeon RX 6600,Radeon,15100,MSI MAG B560M Mortar WiFi,LGA1200,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,335,868.19,True,synthetic_expected_pairing
TX04431,midrange_gaming,Gaming,1862.75,Intel Core i5-12600,Intel,LGA1700,21368,GeForce RTX 3060 Ti,NVIDIA,20500,ASUS Prime B760M-A WiFi,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,424,1403.97,True,synthetic_expected_pairing
TX04432,budget_gaming,Gaming,1081.2,AMD Ryzen 5 3600XT,AMD,AM4,18780,GeForce RTX 2060,NVIDIA,14100,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,402,1018.52,True,synthetic_expected_pairing
TX04433,midrange_gaming,Gaming,1455.4,Intel Core i7-11700KF @ 3.60GHz,Intel,LGA1200,24147,Radeon RX 6800,Radeon,22200,MSI MAG B560M Mortar WiFi,LGA1200,Corsair Vengeance LPX 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,567,1490.0,True,synthetic_expected_pairing
TX04434,entry_gaming,Gaming,769.1,AMD Ryzen 5 1600X,AMD,AM4,12943,GeForce GTX 1660 Super,NVIDIA,12750,MSI B550M PRO-VDH WiFi,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,355,750.46,True,synthetic_expected_pairing
TX04435,budget_gaming,Gaming,1242.84,AMD Ryzen 7 3700X,AMD,AM4,22716,GeForce RTX 2060,NVIDIA,14100,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,370,1132.52,True,synthetic_expected_pairing
TX04436,budget_gaming,Gaming,1260.09,AMD Ryzen 5 3600XT,AMD,AM4,18780,GeForce GTX 1660 Super,NVIDIA,12750,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,362,944.52,True,synthetic_expected_pairing
TX04437,budget_gaming,Gaming,1176.95,Intel Core i5-11500 @ 2.70GHz,Intel,LGA1200,17626,Radeon RX 6600 XT,Radeon,16500,ASUS Prime B560M-A,LGA1200,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,366,992.19,True,synthetic_expected_pairing
TX04438,budget_gaming,Gaming,1044.66,AMD Ryzen 5 3500X,AMD,AM4,13319,GeForce RTX 2060,NVIDIA,14100,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,368,865.95,True,synthetic_expected_pairing
TX04439,midrange_gaming,Gaming,1624.53,AMD Ryzen 7 5800X,AMD,AM4,28368,GeForce RTX 3060 Ti,NVIDIA,20500,MSI B550M PRO-VDH WiFi,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,470,1468.99,True,synthetic_expected_pairing
TX04440,midrange_gaming,Gaming,1836.3,AMD Ryzen 7 5700G,AMD,AM4,24545,Radeon RX 6800,Radeon,22200,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,483,1374.0,True,synthetic_expected_pairing
TX04441,budget_gaming,Gaming,1093.87,AMD Ryzen 7 2700,AMD,AM4,15654,Radeon RX 6600 XT,Radeon,16500,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,372,1055.2,True,synthetic_expected_pairing
TX04442,highend_gaming,Gaming,2481.4,AMD Ryzen 9 5900X,AMD,AM4,39457,GeForce RTX 3080 Ti,NVIDIA,27100,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,MSI MAG A750GL PCIE5,750,674,2194.03,True,synthetic_expected_pairing
TX04443,budget_gaming,Gaming,1095.63,Intel Core i9-10900F @ 2.80GHz,Intel,LGA1200,20881,Radeon RX 6600 XT,Radeon,16500,MSI MAG B560M Mortar WiFi,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,368,1037.0,True,synthetic_expected_pairing
TX04444,budget_gaming,Gaming,1417.65,Intel Core i9-11900KF @ 3.50GHz,Intel,LGA1200,25390,GeForce RTX 3060,NVIDIA,17150,Gigabyte B560 AORUS PRO AX,LGA1200,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,463,1190.98,True,synthetic_expected_pairing
TX04445,midrange_gaming,Gaming,1520.21,Intel Core i9-10900 @ 2.80GHz,Intel,LGA1200,20446,GeForce RTX 3070,NVIDIA,22400,MSI MAG B560M Mortar WiFi,LGA1200,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,MSI MAG A650BN,650,453,1744.97,True,synthetic_expected_pairing
TX04446,budget_gaming,Gaming,1255.54,AMD Ryzen 7 PRO 4750G,AMD,AM4,20570,GeForce RTX 3060,NVIDIA,17150,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,381,1000.99,True,synthetic_expected_pairing
TX04447,workstation,Workstation,1942.26,Intel Core i9-12900T,Intel,LGA1700,34999,GeForce RTX 3060 Ti,NVIDIA,20500,MSI PRO B760M-A WiFi DDR5,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,394,1954.0,True,synthetic_expected_pairing
TX04448,midrange_gaming,Gaming,1853.7,AMD Ryzen 7 3800XT,AMD,AM4,23815,GeForce RTX 3060 Ti,NVIDIA,20500,MSI B550M PRO-VDH WiFi,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,470,1466.65,True,synthetic_expected_pairing
TX04449,highend_gaming,Gaming,2060.54,AMD Ryzen 9 3900XT,AMD,AM4,32869,GeForce RTX 3080,NVIDIA,25300,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Kingston Fury Beast 64GB DDR4,DDR4,64,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,MSI MAG A650BN,650,641,2273.77,True,synthetic_expected_pairing
TX04450,midrange_gaming,Gaming,2013.89,AMD Ryzen 7 5700G,AMD,AM4,24545,Radeon RX 6800,Radeon,22200,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,483,1464.0,True,synthetic_expected_pairing
TX04451,entry_gaming,Gaming,833.05,AMD Ryzen 3 3100,AMD,AM4,11660,GeForce GTX 1660 Super,NVIDIA,12750,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,323,758.95,True,synthetic_expected_pairing
TX04452,budget_gaming,Gaming,1258.52,Intel Core i9-11900KF @ 3.50GHz,Intel,LGA1200,25390,Radeon RX 6600 XT,Radeon,16500,MSI MAG B560M Mortar WiFi,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,448,1110.98,True,synthetic_expected_pairing
TX04453,budget_gaming,Gaming,1275.9,Intel Core i9-11900K @ 3.50GHz,Intel,LGA1200,25539,Radeon RX 6600,Radeon,15100,Gigabyte B560 AORUS PRO AX,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,410,1058.97,True,synthetic_expected_pairing
TX04454,general_productivity,General Productivity,1056.01,Intel Core i5-11500 @ 2.70GHz,Intel,LGA1200,17626,GeForce GTX 1660 Super,NVIDIA,12750,MSI MAG B560M Mortar WiFi,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,324,902.19,True,synthetic_expected_pairing
TX04455,midrange_gaming,Gaming,1950.31,AMD Ryzen 9 3900X,AMD,AM4,32751,GeForce RTX 3060 Ti,NVIDIA,20500,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,476,1480.0,True,synthetic_expected_pairing
TX04456,workstation,Workstation,2692.46,Intel Core i9-12900T,Intel,LGA1700,34999,GeForce RTX 3070,NVIDIA,22400,Gigabyte Z790 Gaming X AX,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,439,2094.0,True,synthetic_expected_pairing
TX04457,midrange_gaming,Gaming,1669.87,AMD Ryzen 9 3900XT,AMD,AM4,32869,GeForce RTX 3070,NVIDIA,22400,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,502,1829.77,True,synthetic_expected_pairing
TX04458,entry_gaming,Gaming,751.69,AMD Ryzen 5 4500,AMD,AM4,16698,GeForce GTX 1650,NVIDIA,7870,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,253,762.75,True,synthetic_expected_pairing
TX04459,highend_gaming,Gaming,2293.99,Intel Core i7-12700,Intel,LGA1700,31659,Radeon RX 6800 XT,Radeon,24600,ASUS Prime B760M-A WiFi,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,556,1833.0,True,synthetic_expected_pairing
TX04460,highend_gaming,Gaming,2113.48,Intel Core i9-12900KF,Intel,LGA1700,41163,GeForce RTX 3070 Ti,NVIDIA,23700,Gigabyte Z790 Gaming X AX,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Cooler Master MWE Gold 850 V2,850,799,2357.98,True,synthetic_expected_pairing
TX04461,midrange_gaming,Gaming,2008.3,Intel Core i9-11900 @ 2.50GHz,Intel,LGA1200,23117,GeForce RTX 3060 Ti,NVIDIA,20500,MSI MAG B560M Mortar WiFi,LGA1200,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,MSI MAG A650BN,650,427,1582.88,True,synthetic_expected_pairing
TX04462,midrange_gaming,Gaming,1745.77,AMD Ryzen 7 5800X3D,AMD,AM4,25508,Radeon RX 6700 XT,Radeon,19800,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,515,1560.0,True,synthetic_expected_pairing
TX04463,budget_gaming,Gaming,1262.19,Intel Core i7-11700K @ 3.60GHz,Intel,LGA1200,24749,GeForce RTX 3060,NVIDIA,17150,ASUS Prime B560M-A,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,453,964.0,True,synthetic_expected_pairing
